역번호,요일유형,시,구분,일평균인원,연도
203,주중,16,승차,1241.4099616858236,2025
203,주중,16,하차,1167.9578544061303,2025
203,주중,17,승차,1331.2605363984674,2025
203,주중,17,하차,1279.9003831417624,2025
203,주중,18,승차,1265.2988505747126,2025
203,주중,18,하차,1326.6015325670498,2025
203,주중,19,승차,734.9233716475096,2025
203,주중,19,하차,891.904214559387,2025
203,주중,20,승차,627.0536398467433,2025
203,주중,20,하차,737.8965517241379,2025
203,주중,21,승차,603.8812260536398,2025
203,주중,21,하차,554.9846743295019,2025
203,주중,22,승차,495.60919540229884,2025
203,주중,22,하차,464.0536398467433,2025
203,주중,23,승차,221.31034482758622,2025
203,주중,23,하차,248.5249042145594,2025
203,토,0,승차,8.557692307692308,2025
203,토,0,하차,72.42307692307692,2025
203,토,1,승차,0.11538461538461539,2025
203,토,1,하차,0.1346153846153846,2025
203,토,2,승차,0.019230769230769232,2025
203,토,2,하차,0.19230769230769232,2025
203,토,3,승차,0.0,2025
203,토,3,하차,0.057692307692307696,2025
203,토,4,승차,4.346153846153846,2025
203,토,4,하차,0.4423076923076923,2025
203,토,5,승차,91.32692307692308,2025
203,토,5,하차,12.557692307692308,2025
203,토,6,승차,120.48076923076923,2025
203,토,6,하차,371.15384615384613,2025
203,토,7,승차,243.8846153846154,2025
203,토,7,하차,330.25,2025
203,토,8,승차,427.46153846153845,2025
203,토,8,하차,617.2115384615385,2025
203,토,9,승차,617.7692307692307,2025
203,토,9,하차,807.2692307692307,2025
203,토,10,승차,863.6153846153846,2025
203,토,10,하차,909.7307692307693,2025
203,토,11,승차,1100.923076923077,2025
203,토,11,하차,1230.326923076923,2025
203,토,12,승차,1124.7115384615386,2025
203,토,12,하차,1332.6538461538462,2025
203,토,13,승차,1169.423076923077,2025
203,토,13,하차,1387.4038461538462,2025
203,토,14,승차,1170.25,2025
203,토,14,하차,1398.1153846153845,2025
203,토,15,승차,1417.1153846153845,2025
203,토,15,하차,1505.076923076923,2025
203,토,16,승차,1592.673076923077,2025
203,토,16,하차,1591.826923076923,2025
203,토,17,승차,1610.5576923076924,2025
203,토,17,하차,1588.326923076923,2025
203,토,18,승차,1476.0384615384614,2025
203,토,18,하차,1331.1346153846155,2025
203,토,19,승차,1165.9807692307693,2025
203,토,19,하차,1003.4423076923077,2025
203,토,20,승차,966.2115384615385,2025
203,토,20,하차,1112.2884615384614,2025
203,토,21,승차,873.5576923076923,2025
203,토,21,하차,869.1730769230769,2025
203,토,22,승차,707.25,2025
203,토,22,하차,665.5384615384615,2025
203,토,23,승차,330.38461538461536,2025
203,토,23,하차,383.2692307692308,2025
204,일,0,승차,2.25,2025
204,일,0,하차,19.23076923076923,2025
204,일,1,승차,0.09615384615384616,2025
204,일,1,하차,0.11538461538461539,2025
204,일,2,승차,0.09615384615384616,2025
204,일,2,하차,0.07692307692307693,2025
204,일,3,승차,0.0,2025
204,일,3,하차,0.0,2025
204,일,4,승차,2.4423076923076925,2025
204,일,4,하차,0.21153846153846154,2025
204,일,5,승차,39.15384615384615,2025
204,일,5,하차,7.288461538461538,2025
204,일,6,승차,71.17307692307692,2025
204,일,6,하차,130.5,2025
204,일,7,승차,111.84615384615384,2025
204,일,7,하차,109.84615384615384,2025
204,일,8,승차,176.69230769230768,2025
204,일,8,하차,160.46153846153845,2025
204,일,9,승차,252.05769230769232,2025
204,일,9,하차,244.73076923076923,2025
204,일,10,승차,345.90384615384613,2025
204,일,10,하차,280.61538461538464,2025
204,일,11,승차,357.3269230769231,2025
204,일,11,하차,265.4423076923077,2025
204,일,12,승차,389.3269230769231,2025
204,일,12,하차,317.8269230769231,2025
204,일,13,승차,376.1923076923077,2025
204,일,13,하차,332.4423076923077,2025
204,일,14,승차,381.0,2025
204,일,14,하차,385.75,2025
204,일,15,승차,383.21153846153845,2025
204,일,15,하차,375.6730769230769,2025
204,일,16,승차,392.1730769230769,2025
204,일,16,하차,427.53846153846155,2025
204,일,17,승차,330.0,2025
204,일,17,하차,404.21153846153845,2025
204,일,18,승차,290.6730769230769,2025
204,일,18,하차,385.25,2025
204,일,19,승차,208.34615384615384,2025
204,일,19,하차,290.4807692307692,2025
204,일,20,승차,180.44230769230768,2025
204,일,20,하차,245.75,2025
204,일,21,승차,174.6346153846154,2025
204,일,21,하차,192.09615384615384,2025
204,일,22,승차,128.17307692307693,2025
204,일,22,하차,129.57692307692307,2025
204,일,23,승차,46.88461538461539,2025
204,일,23,하차,82.21153846153847,2025
204,주중,0,승차,3.6015325670498086,2025
204,주중,0,하차,26.35249042145594,2025
204,주중,1,승차,0.42911877394636017,2025
204,주중,1,하차,0.45977011494252873,2025
204,주중,2,승차,0.3065134099616858,2025
204,주중,2,하차,0.41762452107279696,2025
204,주중,3,승차,0.019157088122605363,2025
204,주중,3,하차,0.04597701149425287,2025
204,주중,4,승차,2.532567049808429,2025
204,주중,4,하차,0.19923371647509577,2025
204,주중,5,승차,73.69731800766283,2025
204,주중,5,하차,8.50191570881226,2025
204,주중,6,승차,165.93103448275863,2025
204,주중,6,하차,207.7969348659004,2025
204,주중,7,승차,525.8582375478927,2025
204,주중,7,하차,303.86590038314176,2025
204,주중,8,승차,741.4559386973181,2025
204,주중,8,하차,636.2567049808429,2025
204,주중,9,승차,515.6858237547892,2025
204,주중,9,하차,366.20306513409963,2025
204,주중,10,승차,419.85057471264366,2025
204,주중,10,하차,291.04214559386975,2025
204,주중,11,승차,415.3639846743295,2025
204,주중,11,하차,355.6704980842912,2025
204,주중,12,승차,391.8773946360153,2025
204,주중,12,하차,367.04597701149424,2025
204,주중,13,승차,420.31800766283527,2025
204,주중,13,하차,426.27969348659,2025
204,주중,14,승차,408.02298850574715,2025
204,주중,14,하차,395.1992337164751,2025
204,주중,15,승차,468.84674329501917,2025
204,주중,15,하차,491.06130268199234,2025
204,주중,16,승차,549.8773946360153,2025
204,주중,16,하차,559.44061302682,2025
204,주중,17,승차,597.6015325670498,2025
204,주중,17,하차,719.1685823754789,2025
204,주중,18,승차,606.4176245210728,2025
204,주중,18,하차,802.7011494252873,2025
204,주중,19,승차,297.4214559386973,2025
204,주중,19,하차,473.72030651341,2025
204,주중,20,승차,213.26053639846742,2025
204,주중,20,하차,324.3448275862069,2025
204,주중,21,승차,204.24137931034483,2025
204,주중,21,하차,293.17241379310343,2025
204,주중,22,승차,144.40613026819923,2025
204,주중,22,하차,208.28735632183907,2025
204,주중,23,승차,55.97318007662835,2025
204,주중,23,하차,122.40229885057471,2025
204,토,0,승차,3.673076923076923,2025
204,토,0,하차,29.846153846153847,2025
204,토,1,승차,0.2692307692307692,2025
204,토,1,하차,0.3076923076923077,2025
204,토,2,승차,0.17307692307692307,2025
204,토,2,하차,0.36538461538461536,2025
204,토,3,승차,0.019230769230769232,2025
204,토,3,하차,0.019230769230769232,2025
204,토,4,승차,2.673076923076923,2025
204,토,4,하차,0.36538461538461536,2025
204,토,5,승차,54.69230769230769,2025
204,토,5,하차,8.134615384615385,2025
204,토,6,승차,94.15384615384616,2025
204,토,6,하차,174.46153846153845,2025
204,토,7,승차,186.3846153846154,2025
204,토,7,하차,159.25,2025
204,토,8,승차,351.78846153846155,2025
204,토,8,하차,272.0576923076923,2025
204,토,9,승차,383.9807692307692,2025
204,토,9,하차,338.9423076923077,2025
204,토,10,승차,414.0576923076923,2025
204,토,10,하차,346.8076923076923,2025
204,토,11,승차,502.7307692307692,2025
204,토,11,하차,406.03846153846155,2025
204,토,12,승차,526.3461538461538,2025
204,토,12,하차,468.7692307692308,2025
204,토,13,승차,512.0,2025
204,토,13,하차,515.0961538461538,2025
204,토,14,승차,490.46153846153845,2025
204,토,14,하차,499.7692307692308,2025
204,토,15,승차,497.61538461538464,2025
204,토,15,하차,505.75,2025
204,토,16,승차,532.6153846153846,2025
204,토,16,하차,589.4807692307693,2025
204,토,17,승차,493.0769230769231,2025
204,토,17,하차,605.8269230769231,2025
204,토,18,승차,400.8269230769231,2025
204,토,18,하차,549.6730769230769,2025
204,토,19,승차,299.7692307692308,2025
204,토,19,하차,397.15384615384613,2025
204,토,20,승차,304.4230769230769,2025
204,토,20,하차,317.88461538461536,2025
204,토,21,승차,249.40384615384616,2025
204,토,21,하차,277.96153846153845,2025
204,토,22,승차,183.73076923076923,2025
204,토,22,하차,182.40384615384616,2025
204,토,23,승차,71.57692307692308,2025
204,토,23,하차,130.07692307692307,2025
205,일,0,승차,4.038461538461538,2025
205,일,0,하차,16.923076923076923,2025
205,일,1,승차,0.038461538461538464,2025
205,일,1,하차,0.038461538461538464,2025
205,일,2,승차,0.0,2025
205,일,2,하차,0.0,2025
205,일,3,승차,0.0,2025
205,일,3,하차,0.0,2025
205,일,4,승차,0.3269230769230769,2025
205,일,4,하차,0.07692307692307693,2025
205,일,5,승차,35.11538461538461,2025
205,일,5,하차,19.057692307692307,2025
205,일,6,승차,147.82692307692307,2025
205,일,6,하차,231.65384615384616,2025
205,일,7,승차,172.3653846153846,2025
205,일,7,하차,248.90384615384616,2025
205,일,8,승차,365.5576923076923,2025
205,일,8,하차,626.0192307692307,2025
205,일,9,승차,478.5192307692308,2025
205,일,9,하차,504.25,2025
205,일,10,승차,842.1153846153846,2025
205,일,10,하차,1080.3461538461538,2025
205,일,11,승차,615.8653846153846,2025
205,일,11,하차,606.25,2025
205,일,12,승차,1118.75,2025
205,일,12,하차,829.3269230769231,2025
205,일,13,승차,728.0576923076923,2025
205,일,13,하차,599.3653846153846,2025
205,일,14,승차,977.4230769230769,2025
205,일,14,하차,717.5769230769231,2025
205,일,15,승차,743.3269230769231,2025
205,일,15,하차,694.5961538461538,2025
205,일,16,승차,830.25,2025
205,일,16,하차,674.5384615384615,2025
205,일,17,승차,701.25,2025
205,일,17,하차,556.75,2025
205,일,18,승차,515.6153846153846,2025
205,일,18,하차,485.71153846153845,2025
205,일,19,승차,511.21153846153845,2025
205,일,19,하차,409.88461538461536,2025
205,일,20,승차,356.3269230769231,2025
205,일,20,하차,360.40384615384613,2025
205,일,21,승차,262.9423076923077,2025
205,일,21,하차,297.11538461538464,2025
205,일,22,승차,138.03846153846155,2025
205,일,22,하차,192.17307692307693,2025
205,일,23,승차,47.46153846153846,2025
205,일,23,하차,98.51923076923077,2025
205,주중,0,승차,6.957854406130268,2025
205,주중,0,하차,25.126436781609197,2025
205,주중,1,승차,0.3831417624521073,2025
205,주중,1,하차,0.5095785440613027,2025
205,주중,2,승차,0.29118773946360155,2025
205,주중,2,하차,0.5325670498084292,2025
205,주중,3,승차,0.12643678160919541,2025
205,주중,3,하차,0.1532567049808429,2025
205,주중,4,승차,0.48659003831417624,2025
205,주중,4,하차,0.24521072796934865,2025
205,주중,5,승차,68.84291187739464,2025
205,주중,5,하차,34.689655172413794,2025
205,주중,6,승차,322.911877394636,2025
205,주중,6,하차,313.35632183908046,2025
205,주중,7,승차,774.9348659003831,2025
205,주중,7,하차,498.5057471264368,2025
205,주중,8,승차,1205.0114942528735,2025
205,주중,8,하차,817.8582375478927,2025
205,주중,9,승차,877.7126436781609,2025
205,주중,9,하차,606.4214559386974,2025
205,주중,10,승차,663.8199233716475,2025
205,주중,10,하차,550.639846743295,2025
205,주중,11,승차,640.6513409961685,2025
205,주중,11,하차,534.7892720306513,2025
205,주중,12,승차,730.8122605363984,2025
205,주중,12,하차,572.4980842911878,2025
205,주중,13,승차,695.6628352490421,2025
205,주중,13,하차,567.2145593869732,2025
205,주중,14,승차,665.9463601532567,2025
205,주중,14,하차,606.0498084291188,2025
205,주중,15,승차,705.2605363984675,2025
205,주중,15,하차,670.3026819923372,2025
205,주중,16,승차,873.904214559387,2025
205,주중,16,하차,804.5057471264367,2025
205,주중,17,승차,869.5708812260536,2025
205,주중,17,하차,838.6513409961685,2025
205,주중,18,승차,901.1226053639847,2025
205,주중,18,하차,1027.544061302682,2025
205,주중,19,승차,405.37164750957857,2025
205,주중,19,하차,563.3371647509579,2025
205,주중,20,승차,269.0727969348659,2025
205,주중,20,하차,433.53256704980845,2025
205,주중,21,승차,215.8582375478927,2025
205,주중,21,하차,389.7241379310345,2025
205,주중,22,승차,134.88122605363984,2025
205,주중,22,하차,279.2260536398467,2025
205,주중,23,승차,86.40229885057471,2025
205,주중,23,하차,152.48659003831418,2025
205,토,0,승차,6.0576923076923075,2025
205,토,0,하차,29.28846153846154,2025
205,토,1,승차,0.09615384615384616,2025
205,토,1,하차,0.07692307692307693,2025
205,토,2,승차,0.057692307692307696,2025
205,토,2,하차,0.09615384615384616,2025
205,토,3,승차,0.0,2025
205,토,3,하차,0.057692307692307696,2025
205,토,4,승차,0.5961538461538461,2025
205,토,4,하차,0.19230769230769232,2025
205,토,5,승차,50.92307692307692,2025
205,토,5,하차,20.846153846153847,2025
205,토,6,승차,196.90384615384616,2025
205,토,6,하차,211.94230769230768,2025
205,토,7,승차,274.88461538461536,2025
205,토,7,하차,255.92307692307693,2025
205,토,8,승차,479.2692307692308,2025
205,토,8,하차,475.21153846153845,2025
205,토,9,승차,656.4230769230769,2025
205,토,9,하차,528.1153846153846,2025
205,토,10,승차,663.5192307692307,2025
205,토,10,하차,617.2115384615385,2025
205,토,11,승차,817.1923076923077,2025
205,토,11,하차,677.3269230769231,2025
205,토,12,승차,881.8461538461538,2025
205,토,12,하차,725.3269230769231,2025
205,토,13,승차,790.6538461538462,2025
205,토,13,하차,770.0192307692307,2025
205,토,14,승차,819.1153846153846,2025
205,토,14,하차,721.1346153846154,2025
205,토,15,승차,793.1346153846154,2025
205,토,15,하차,730.6923076923077,2025
205,토,16,승차,883.2115384615385,2025
205,토,16,하차,769.3846153846154,2025
205,토,17,승차,965.9807692307693,2025
205,토,17,하차,683.6538461538462,2025
205,토,18,승차,662.6346153846154,2025
205,토,18,하차,552.0576923076923,2025
205,토,19,승차,399.5576923076923,2025
205,토,19,하차,451.0769230769231,2025
205,토,20,승차,349.2307692307692,2025
205,토,20,하차,498.86538461538464,2025
205,토,21,승차,259.88461538461536,2025
205,토,21,하차,464.0,2025
205,토,22,승차,165.1346153846154,2025
205,토,22,하차,325.21153846153845,2025
205,토,23,승차,76.36538461538461,2025
205,토,23,하차,185.05769230769232,2025
206,일,0,승차,4.596153846153846,2025
206,일,0,하차,17.557692307692307,2025
206,일,1,승차,0.0,2025
206,일,1,하차,0.11538461538461539,2025
206,일,2,승차,0.17307692307692307,2025
206,일,2,하차,0.09615384615384616,2025
206,일,3,승차,0.0,2025
206,일,3,하차,0.0,2025
206,일,4,승차,1.4423076923076923,2025
206,일,4,하차,0.8461538461538461,2025
206,일,5,승차,21.557692307692307,2025
206,일,5,하차,9.461538461538462,2025
206,일,6,승차,63.69230769230769,2025
206,일,6,하차,162.01923076923077,2025
206,일,7,승차,83.3076923076923,2025
206,일,7,하차,340.6730769230769,2025
206,일,8,승차,158.92307692307693,2025
206,일,8,하차,694.2884615384615,2025
206,일,9,승차,241.48076923076923,2025
206,일,9,하차,1456.1346153846155,2025
206,일,10,승차,394.5192307692308,2025
206,일,10,하차,1637.326923076923,2025
206,일,11,승차,607.5192307692307,2025
206,일,11,하차,1895.7307692307693,2025
206,일,12,승차,867.4807692307693,2025
206,일,12,하차,1736.5384615384614,2025
206,일,13,승차,1184.7692307692307,2025
206,일,13,하차,1889.1346153846155,2025
206,일,14,승차,1523.2884615384614,2025
206,일,14,하차,1659.9807692307693,2025
206,일,15,승차,1861.923076923077,2025
206,일,15,하차,1649.7115384615386,2025
206,일,16,승차,2157.25,2025
206,일,16,하차,1403.576923076923,2025
206,일,17,승차,2074.076923076923,2025
206,일,17,하차,1082.9038461538462,2025
206,일,18,승차,1925.6346153846155,2025
206,일,18,하차,811.0,2025
206,일,19,승차,1750.826923076923,2025
206,일,19,하차,580.4038461538462,2025
206,일,20,승차,2080.1923076923076,2025
206,일,20,하차,334.11538461538464,2025
206,일,21,승차,818.1538461538462,2025
206,일,21,하차,226.51923076923077,2025
206,일,22,승차,451.0,2025
206,일,22,하차,171.76923076923077,2025
206,일,23,승차,125.13461538461539,2025
206,일,23,하차,81.13461538461539,2025
206,주중,0,승차,6.318007662835249,2025
206,주중,0,하차,25.06513409961686,2025
206,주중,1,승차,0.4099616858237548,2025
206,주중,1,하차,0.8697318007662835,2025
206,주중,2,승차,0.37547892720306514,2025
206,주중,2,하차,0.4559386973180077,2025
206,주중,3,승차,0.07279693486590039,2025
206,주중,3,하차,0.15708812260536398,2025
206,주중,4,승차,1.6628352490421456,2025
206,주중,4,하차,1.1762452107279693,2025
206,주중,5,승차,37.39846743295019,2025
206,주중,5,하차,17.195402298850574,2025
206,주중,6,승차,127.29885057471265,2025
206,주중,6,하차,258.7164750957854,2025
206,주중,7,승차,427.53256704980845,2025
206,주중,7,하차,801.1340996168583,2025
206,주중,8,승차,719.7969348659004,2025
206,주중,8,하차,3081.114942528736,2025
206,주중,9,승차,485.30268199233717,2025
206,주중,9,하차,2383.5938697318006,2025
206,주중,10,승차,477.7011494252874,2025
206,주중,10,하차,1459.4750957854405,2025
206,주중,11,승차,709.5785440613026,2025
206,주중,11,하차,1294.2528735632184,2025
206,주중,12,승차,900.5325670498084,2025
206,주중,12,하차,1317.9578544061303,2025
206,주중,13,승차,1010.2107279693487,2025
206,주중,13,하차,1283.176245210728,2025
206,주중,14,승차,1224.6704980842912,2025
206,주중,14,하차,1332.5593869731802,2025
206,주중,15,승차,1520.9616858237548,2025
206,주중,15,하차,1265.8735632183907,2025
206,주중,16,승차,1792.0881226053639,2025
206,주중,16,하차,1343.095785440613,2025
206,주중,17,승차,2396.390804597701,2025
206,주중,17,하차,1453.057471264368,2025
206,주중,18,승차,3495.67816091954,2025
206,주중,18,하차,1428.3946360153257,2025
206,주중,19,승차,1902.1724137931035,2025
206,주중,19,하차,708.9463601532567,2025
206,주중,20,승차,1801.1954022988505,2025
206,주중,20,하차,382.0191570881226,2025
206,주중,21,승차,831.9616858237548,2025
206,주중,21,하차,288.7509578544061,2025
206,주중,22,승차,580.6513409961685,2025
206,주중,22,하차,239.904214559387,2025
206,주중,23,승차,180.9272030651341,2025
206,주중,23,하차,107.85823754789271,2025
206,토,0,승차,8.826923076923077,2025
206,토,0,하차,32.94230769230769,2025
206,토,1,승차,0.09615384615384616,2025
206,토,1,하차,0.17307692307692307,2025
206,토,2,승차,0.15384615384615385,2025
206,토,2,하차,0.11538461538461539,2025
206,토,3,승차,0.0,2025
206,토,3,하차,0.0,2025
206,토,4,승차,1.2115384615384615,2025
206,토,4,하차,0.8269230769230769,2025
206,토,5,승차,30.846153846153847,2025
206,토,5,하차,11.5,2025
206,토,6,승차,78.65384615384616,2025
206,토,6,하차,211.3653846153846,2025
206,토,7,승차,149.25,2025
206,토,7,하차,356.21153846153845,2025
206,토,8,승차,309.09615384615387,2025
206,토,8,하차,965.2307692307693,2025
206,토,9,승차,355.53846153846155,2025
206,토,9,하차,2013.673076923077,2025
206,토,10,승차,494.1923076923077,2025
206,토,10,하차,2086.903846153846,2025
206,토,11,승차,851.7692307692307,2025
206,토,11,하차,2433.403846153846,2025
206,토,12,승차,1242.6923076923076,2025
206,토,12,하차,2355.980769230769,2025
206,토,13,승차,1545.6153846153845,2025
206,토,13,하차,2538.7884615384614,2025
206,토,14,승차,1945.6346153846155,2025
206,토,14,하차,2293.096153846154,2025
206,토,15,승차,2483.0,2025
206,토,15,하차,2102.5384615384614,2025
206,토,16,승차,2900.0384615384614,2025
206,토,16,하차,1973.8846153846155,2025
206,토,17,승차,2921.980769230769,2025
206,토,17,하차,1596.9615384615386,2025
206,토,18,승차,2667.769230769231,2025
206,토,18,하차,1203.423076923077,2025
206,토,19,승차,2140.9423076923076,2025
206,토,19,하차,687.0576923076923,2025
206,토,20,승차,2613.8653846153848,2025
206,토,20,하차,477.5,2025
206,토,21,승차,1090.9615384615386,2025
206,토,21,하차,346.03846153846155,2025
206,토,22,승차,669.6923076923077,2025
206,토,22,하차,278.28846153846155,2025
206,토,23,승차,249.19230769230768,2025
206,토,23,하차,143.23076923076923,2025
207,일,0,승차,1.6538461538461537,2025
207,일,0,하차,10.75,2025
207,일,1,승차,0.09615384615384616,2025
207,일,1,하차,0.09615384615384616,2025
207,일,2,승차,0.07692307692307693,2025
207,일,2,하차,0.1346153846153846,2025
207,일,3,승차,0.0,2025
207,일,3,하차,0.0,2025
207,일,4,승차,0.9615384615384616,2025
207,일,4,하차,0.5,2025
207,일,5,승차,26.653846153846153,2025
207,일,5,하차,4.076923076923077,2025
207,일,6,승차,63.71153846153846,2025
207,일,6,하차,33.19230769230769,2025
207,일,7,승차,80.5576923076923,2025
207,일,7,하차,31.25,2025
207,일,8,승차,142.25,2025
207,일,8,하차,53.73076923076923,2025
207,일,9,승차,181.71153846153845,2025
207,일,9,하차,89.01923076923077,2025
207,일,10,승차,224.76923076923077,2025
207,일,10,하차,111.90384615384616,2025
207,일,11,승차,198.19230769230768,2025
207,일,11,하차,140.1153846153846,2025
207,일,12,승차,191.6346153846154,2025
207,일,12,하차,164.3846153846154,2025
207,일,13,승차,187.67307692307693,2025
207,일,13,하차,166.07692307692307,2025
207,일,14,승차,186.73076923076923,2025
207,일,14,하차,201.42307692307693,2025
207,일,15,승차,179.92307692307693,2025
207,일,15,하차,199.19230769230768,2025
207,일,16,승차,183.17307692307693,2025
207,일,16,하차,237.92307692307693,2025
207,일,17,승차,160.65384615384616,2025
207,일,17,하차,221.17307692307693,2025
207,일,18,승차,125.67307692307692,2025
207,일,18,하차,207.19230769230768,2025
207,일,19,승차,94.63461538461539,2025
207,일,19,하차,157.94230769230768,2025
207,일,20,승차,73.8076923076923,2025
207,일,20,하차,133.1346153846154,2025
207,일,21,승차,57.96153846153846,2025
207,일,21,하차,100.65384615384616,2025
207,일,22,승차,42.46153846153846,2025
207,일,22,하차,87.84615384615384,2025
207,일,23,승차,17.423076923076923,2025
207,일,23,하차,37.84615384615385,2025
207,주중,0,승차,2.8773946360153255,2025
207,주중,0,하차,15.547892720306514,2025
207,주중,1,승차,0.5057471264367817,2025
207,주중,1,하차,0.4904214559386973,2025
207,주중,2,승차,0.12260536398467432,2025
207,주중,2,하차,0.5134099616858238,2025
207,주중,3,승차,0.038314176245210725,2025
207,주중,3,하차,0.09195402298850575,2025
207,주중,4,승차,1.1647509578544062,2025
207,주중,4,하차,0.8659003831417624,2025
207,주중,5,승차,53.83524904214559,2025
207,주중,5,하차,6.486590038314176,2025
207,주중,6,승차,125.48275862068965,2025
207,주중,6,하차,47.97318007662835,2025
207,주중,7,승차,402.3984674329502,2025
207,주중,7,하차,93.90038314176245,2025
207,주중,8,승차,597.7126436781609,2025
207,주중,8,하차,173.911877394636,2025
207,주중,9,승차,333.92337164750955,2025
207,주중,9,하차,154.24521072796935,2025
207,주중,10,승차,242.09961685823754,2025
207,주중,10,하차,127.71647509578544,2025
207,주중,11,승차,240.1494252873563,2025
207,주중,11,하차,174.0536398467433,2025
207,주중,12,승차,215.5823754789272,2025
207,주중,12,하차,199.00766283524905,2025
207,주중,13,승차,223.64367816091954,2025
207,주중,13,하차,199.639846743295,2025
207,주중,14,승차,205.904214559387,2025
207,주중,14,하차,200.40613026819923,2025
207,주중,15,승차,206.93103448275863,2025
207,주중,15,하차,294.2183908045977,2025
207,주중,16,승차,234.93486590038313,2025
207,주중,16,하차,337.8735632183908,2025
207,주중,17,승차,246.4022988505747,2025
207,주중,17,하차,403.37547892720306,2025
207,주중,18,승차,244.38697318007664,2025
207,주중,18,하차,502.37164750957857,2025
207,주중,19,승차,117.52873563218391,2025
207,주중,19,하차,271.36015325670496,2025
207,주중,20,승차,92.79310344827586,2025
207,주중,20,하차,180.07662835249042,2025
207,주중,21,승차,71.8544061302682,2025
207,주중,21,하차,157.62452107279694,2025
207,주중,22,승차,52.30651340996169,2025
207,주중,22,하차,135.57088122605364,2025
207,주중,23,승차,25.042145593869733,2025
207,주중,23,하차,61.70498084291188,2025
207,토,0,승차,2.5961538461538463,2025
207,토,0,하차,17.0,2025
207,토,1,승차,0.3076923076923077,2025
207,토,1,하차,0.38461538461538464,2025
207,토,2,승차,0.11538461538461539,2025
207,토,2,하차,0.34615384615384615,2025
207,토,3,승차,0.0,2025
207,토,3,하차,0.0,2025
207,토,4,승차,1.0384615384615385,2025
207,토,4,하차,0.7307692307692307,2025
207,토,5,승차,44.07692307692308,2025
207,토,5,하차,4.673076923076923,2025
207,토,6,승차,74.26923076923077,2025
207,토,6,하차,40.96153846153846,2025
207,토,7,승차,133.67307692307693,2025
207,토,7,하차,48.75,2025
207,토,8,승차,219.8653846153846,2025
207,토,8,하차,82.32692307692308,2025
207,토,9,승차,244.28846153846155,2025
207,토,9,하차,131.28846153846155,2025
207,토,10,승차,245.17307692307693,2025
207,토,10,하차,147.1346153846154,2025
207,토,11,승차,279.86538461538464,2025
207,토,11,하차,195.15384615384616,2025
207,토,12,승차,273.11538461538464,2025
207,토,12,하차,222.09615384615384,2025
207,토,13,승차,247.19230769230768,2025
207,토,13,하차,247.44230769230768,2025
207,토,14,승차,237.73076923076923,2025
207,토,14,하차,251.0,2025
207,토,15,승차,227.26923076923077,2025
207,토,15,하차,268.1923076923077,2025
207,토,16,승차,257.3076923076923,2025
207,토,16,하차,323.53846153846155,2025
207,토,17,승차,246.57692307692307,2025
207,토,17,하차,331.13461538461536,2025
207,토,18,승차,183.46153846153845,2025
207,토,18,하차,288.63461538461536,2025
207,토,19,승차,119.53846153846153,2025
207,토,19,하차,200.3846153846154,2025
207,토,20,승차,125.38461538461539,2025
207,토,20,하차,184.0,2025
207,토,21,승차,118.75,2025
207,토,21,하차,139.17307692307693,2025
207,토,22,승차,77.28846153846153,2025
207,토,22,하차,122.40384615384616,2025
207,토,23,승차,35.65384615384615,2025
207,토,23,하차,62.67307692307692,2025
208,일,0,승차,6.596153846153846,2025
208,일,0,하차,63.03846153846154,2025
208,일,1,승차,0.38461538461538464,2025
208,일,1,하차,0.40384615384615385,2025
208,일,2,승차,0.2692307692307692,2025
208,일,2,하차,0.2692307692307692,2025
208,일,3,승차,0.11538461538461539,2025
208,일,3,하차,0.17307692307692307,2025
208,일,4,승차,7.6923076923076925,2025
208,일,4,하차,3.6538461538461537,2025
208,일,5,승차,180.25,2025
208,일,5,하차,36.78846153846154,2025
208,일,6,승차,225.6153846153846,2025
208,일,6,하차,141.67307692307693,2025
208,일,7,승차,291.2307692307692,2025
208,일,7,하차,145.17307692307693,2025
208,일,8,승차,511.84615384615387,2025
208,일,8,하차,278.5769230769231,2025
208,일,9,승차,728.6346153846154,2025
208,일,9,하차,374.6730769230769,2025
208,일,10,승차,746.1730769230769,2025
208,일,10,하차,490.7307692307692,2025
208,일,11,승차,751.6923076923077,2025
208,일,11,하차,603.8269230769231,2025
208,일,12,승차,814.1730769230769,2025
208,일,12,하차,564.1153846153846,2025
208,일,13,승차,817.1153846153846,2025
208,일,13,하차,633.3653846153846,2025
208,일,14,승차,806.3076923076923,2025
208,일,14,하차,672.9615384615385,2025
208,일,15,승차,696.6923076923077,2025
208,일,15,하차,758.6538461538462,2025
208,일,16,승차,718.5384615384615,2025
208,일,16,하차,856.1153846153846,2025
208,일,17,승차,640.5192307692307,2025
208,일,17,하차,830.6730769230769,2025
208,일,18,승차,526.1346153846154,2025
208,일,18,하차,802.3269230769231,2025
208,일,19,승차,441.63461538461536,2025
208,일,19,하차,693.4038461538462,2025
208,일,20,승차,371.84615384615387,2025
208,일,20,하차,572.2884615384615,2025
208,일,21,승차,326.71153846153845,2025
208,일,21,하차,524.6153846153846,2025
208,일,22,승차,250.75,2025
208,일,22,하차,356.1730769230769,2025
208,일,23,승차,142.01923076923077,2025
208,일,23,하차,194.80769230769232,2025
208,주중,0,승차,10.022988505747126,2025
208,주중,0,하차,85.9272030651341,2025
208,주중,1,승차,0.7701149425287356,2025
208,주중,1,하차,0.7509578544061303,2025
